ID,Goods,,,
6282,水果/蔬菜汁,,,非酒精饮料
6282,长面包,,,非酒精饮料
6282,洋葱,,,果蔬
6282,面包卷,,,西点
6282,酱油,,,米粮调料
6282,特色巧克力,,,食品类
6282,热带水果,,,果蔬
6282,全脂牛奶,,,非酒精饮料
6282,酸奶,,,食品类
6283,瓶装水,,,非酒精饮料
6283,鸡,,,肉类
6283,人造黄油,,,米粮调料
6283,根茎类蔬菜,,,果蔬
6283,苏打,,,非酒精饮料
6284,罐装啤酒,,,酒精饮料
6285,奶油乳酪,,,西点
6285,干面包,,,百货
6285,面包卷,,,西点
6285,盐,,,米粮调料
6285,香肠,,,肉类
6285,全脂牛奶,,,非酒精饮料
6286,特制门锁,,,百货
6287,瓶装水,,,非酒精饮料
6288,鸡,,,肉类
6288,油,,,米粮调料
6288,其他蔬菜,,,果蔬
6289,报纸,,,百货
6289,全脂牛奶,,,非酒精饮料
6290,瓶装啤酒,,,酒精饮料
6290,瓶装水,,,非酒精饮料
6290,一般肉类,,,肉类
6290,报纸,,,百货
6290,其他蔬菜,,,果蔬
6290,面包卷,,,西点
6290,香肠,,,肉类
6290,苏打,,,非酒精饮料
6290,热带水果,,,果蔬
6290,全脂牛奶,,,非酒精饮料
6290,酸奶,,,食品类
6291,罐装啤酒,,,酒精饮料
6292,面包卷,,,西点
6293,瓶装水,,,非酒精饮料
6293,花土/肥料,,,百货
6293,其他饮料,,,非酒精饮料
6293,苏打,,,非酒精饮料
6294,苏打,,,非酒精饮料
6295,黑面包,,,西点
6295,黄油,,,米粮调料
6295,鸡,,,肉类
6295,柑橘类水果,,,果蔬
6295,牙齿保健用品,,,百货
6295,本地蛋类,,,肉类
6295,人造黄油,,,米粮调料
6295,根茎类蔬菜,,,果蔬
6295,购物袋,,,百货
6295,甜食,,,西点
6296,一般饮料,,,非酒精饮料
6296,面包卷,,,西点
6297,坚果/李子,,,零食
6298,面包卷,,,西点
6299,凝乳,,,米粮调料
6299,其他蔬菜,,,果蔬
6299,购物袋,,,百货
6299,酸奶,,,食品类
6300,冷冻鱼,,,肉类
6300,餐巾,,,百货
6300,包装水果/蔬菜,,,果蔬
6301,报纸,,,百货
6301,面包卷,,,西点
6301,香肠,,,肉类
6302,男性化妆品,,,百货
6302,糕点,,,西点
6302,仁果类水果,,,果蔬
6302,季节性商品,,,百货
6302,全脂牛奶,,,非酒精饮料
6302,酸奶,,,食品类
6303,餐巾,,,百货
6303,苏打,,,非酒精饮料
6304,干面包,,,百货
6304,面包卷,,,西点
6304,苏打,,,非酒精饮料
6305,莓果,,,果蔬
6305,糖果,,,零食
6305,碗碟,,,百货
6305,猪肉,,,肉类
6305,糖,,,米粮调料
6306,鸡,,,肉类
6306,花卉种子,,,百货
6306,冷冻餐饭,,,米粮调料
6306,冷冻蔬菜,,,果蔬
6306,其他饮料,,,非酒精饮料
6306,报纸,,,百货
6306,包装水果/蔬菜,,,果蔬
6307,黑面包,,,西点
6307,酪,,,西点
6307,购物袋,,,百货
6307,热带水果,,,果蔬
6307,全脂牛奶,,,非酒精饮料
6308,花土/肥料,,,百货
6309,黄油,,,米粮调料
6309,一般肉类,,,肉类
6309,糕点,,,西点
6309,苏打,,,非酒精饮料
6310,汉堡肉,,,肉类
6310,即食食品,,,熟食
6310,油,,,米粮调料
6310,面包卷,,,西点
6310,香肠,,,肉类
6310,切片奶酪,,,西点
6310,苏打,,,非酒精饮料
6310,热带水果,,,果蔬
6310,全脂牛奶,,,非酒精饮料
6311,柑橘类水果,,,果蔬
6311,本地蛋类,,,肉类
6311,其他蔬菜,,,果蔬
6311,苏打,,,非酒精饮料
6311,全脂牛奶,,,非酒精饮料
6312,牛肉,,,肉类
6312,其他蔬菜,,,果蔬
6312,全脂牛奶,,,非酒精饮料
6312,酸奶,,,食品类
6313,全脂牛奶,,,非酒精饮料
6314,罐装啤酒,,,酒精饮料
6314,罐头蔬菜,,,米粮调料
6314,厨房清洁剂,,,百货
6314,本地蛋类,,,肉类
6314,卫生用品,,,百货
6314,盐,,,米粮调料
6314,购物袋,,,百货
6314,苏打,,,非酒精饮料
6314,糖,,,米粮调料
6314,酸奶油,,,米粮调料
6315,鸡,,,肉类
6315,全脂牛奶,,,非酒精饮料
6316,发酵粉,,,米粮调料
6316,瓶装水,,,非酒精饮料
6316,鸡,,,肉类
6316,本地蛋类,,,肉类
6316,冷冻餐饭,,,米粮调料
6316,汉堡肉,,,肉类
6316,保管产品,,,果蔬
6316,卫生用品,,,百货
6316,即食食品,,,熟食
6316,洋葱,,,果蔬
6316,布丁粉,,,米粮调料
6316,皮肤护理用品,,,百货
6316,醋,,,米粮调料
6317,瓶装水,,,非酒精饮料
6317,苏打,,,非酒精饮料
6318,卫生用品,,,百货
6318,猪肉,,,肉类
6319,瓶装水,,,非酒精饮料
6319,黑面包,,,西点
6319,冰淇淋,,,零食
6319,苏打,,,非酒精饮料
6320,糖果,,,零食
6320,冷冻餐饭,,,米粮调料
6320,火腿,,,肉类
6320,其他饮料,,,非酒精饮料
6320,其他蔬菜,,,果蔬
6320,意大利面,,,熟食
6320,腌菜,,,Types
6320,苏打,,,非酒精饮料
6321,腐蚀性清洁剂,,,百货
6321,酪,,,西点
6321,咖啡,,,非酒精饮料
6321,狗粮,,,百货
6321,报纸,,,百货
6321,苏打,,,非酒精饮料
6321,酸奶油,,,米粮调料
6322,冷冻热狗肠,,,肉类
6323,瓶装水,,,非酒精饮料
6323,黑面包,,,西点
6323,猪肉,,,肉类
6323,苏打,,,非酒精饮料
6324,瓶装水,,,非酒精饮料
6324,冷冻蔬菜,,,果蔬
6324,其他蔬菜,,,果蔬
6324,猪肉,,,肉类
6324,面包卷,,,西点
6324,香肠,,,肉类
6324,热带水果,,,果蔬
6324,酸奶,,,食品类
6325,莓果,,,果蔬
6325,黑面包,,,西点
6325,罐头鱼,,,米粮调料
6325,巧克力,,,零食
6325,凝乳,,,米粮调料
6325,一般清洁剂,,,百货
6325,其他蔬菜,,,果蔬
6326,柑橘类水果,,,果蔬
6326,一般清洁剂,,,百货
6326,香肠,,,肉类
6326,肥皂,,,百货
6326,酸奶,,,食品类
6327,全脂牛奶,,,非酒精饮料
6328,其他蔬菜,,,果蔬
6328,面包卷,,,西点
6329,罐装啤酒,,,酒精饮料
6329,其他蔬菜,,,果蔬
6329,面包卷,,,西点
6329,香肠,,,肉类
6329,购物袋,,,百货
6330,瓶装水,,,非酒精饮料
6330,罐装啤酒,,,酒精饮料
6330,报纸,,,百货
6330,面包卷,,,西点
6331,酸奶,,,食品类
6332,包装水果/蔬菜,,,果蔬
6332,糕点,,,西点
6332,根茎类蔬菜,,,果蔬
6333,面包卷,,,西点
6333,苏打,,,非酒精饮料
6334,香草,,,米粮调料
6334,包装水果/蔬菜,,,果蔬
6335,其他蔬菜,,,果蔬
6335,糕点,,,西点
6335,购物袋,,,百货
6335,特制门锁,,,百货
6335,威化饼,,,西点
6335,全脂牛奶,,,非酒精饮料
6336,蜡烛,,,百货
6336,凝乳,,,米粮调料
6336,人造黄油,,,米粮调料
6336,芥末,,,百货
6336,报纸,,,百货
6336,油,,,米粮调料
6336,仁果类水果,,,果蔬
6336,面包卷,,,西点
6336,酸奶油,,,米粮调料
6336,全脂牛奶,,,非酒精饮料
6336,酸奶,,,食品类
6337,其他蔬菜,,,果蔬
6337,猪肉,,,肉类
6337,根茎类蔬菜,,,果蔬
6338,苏打,,,非酒精饮料
6339,炼乳,,,米粮调料
6339,奶油乳酪,,,西点
6339,狗粮,,,百货
6339,洋葱,,,果蔬
6339,其他蔬菜,,,果蔬
6339,盐,,,米粮调料
6339,苏打,,,非酒精饮料
6339,糖,,,米粮调料
6339,超高温杀菌的牛奶,,,非酒精饮料
6340,其他蔬菜,,,果蔬
6341,莓果,,,果蔬
6341,风味蛋糕,,,西点
6341,咖啡,,,非酒精饮料
6341,葡萄,,,果蔬
6341,汉堡肉,,,肉类
6341,包装水果/蔬菜,,,果蔬
6341,仁果类水果,,,果蔬
6341,购物袋,,,百货
6341,热带水果,,,果蔬
6341,酸奶油,,,米粮调料
6342,朗姆酒,,,酒精饮料
6343,购物袋,,,百货
6344,其他蔬菜,,,果蔬
6344,全脂牛奶,,,非酒精饮料
6345,牛肉,,,肉类
6345,柑橘类水果,,,果蔬
6345,碗碟,,,百货
6345,狗粮,,,百货
6345,水果/蔬菜汁,,,非酒精饮料
6345,白饭,,,熟食
6345,购物袋,,,百货
6345,苏打,,,非酒精饮料
6346,根茎类蔬菜,,,果蔬
6347,冷冻热狗肠,,,肉类
6348,瓶装啤酒,,,酒精饮料
6348,罐装啤酒,,,酒精饮料
6348,凝乳,,,米粮调料
6348,本地蛋类,,,肉类
6348,冷冻热狗肠,,,肉类
6348,冷冻鱼,,,肉类
6348,人造黄油,,,米粮调料
6348,其他蔬菜,,,果蔬
6348,茶,,,非酒精饮料
6348,全脂牛奶,,,非酒精饮料
6349,冷冻甜点,,,肉类
6349,冰淇淋,,,零食
6350,糕点,,,西点
6350,苏打,,,非酒精饮料
6351,鸡,,,肉类
6352,发酵粉,,,米粮调料
6352,购物袋,,,百货
6352,苏打,,,非酒精饮料
6353,莓果,,,果蔬
6353,其他蔬菜,,,果蔬
6354,宠物护理用品,,,百货
6355,其他饮料,,,非酒精饮料
6356,牛肉,,,肉类
6356,黑面包,,,西点
6356,奶油乳酪,,,西点
6356,卫生用品,,,百货
6356,仁果类水果,,,果蔬
6356,香肠,,,肉类
6356,季节性商品,,,百货
6356,白面包,,,西点
6356,全脂牛奶,,,非酒精饮料
6357,酸奶油,,,米粮调料
6358,面包卷,,,西点
6358,苏打,,,非酒精饮料
6359,咖啡,,,非酒精饮料
6359,鱼,,,肉类
6360,洋葱,,,果蔬
6360,热带水果,,,果蔬
6361,酪,,,西点
6361,奶油乳酪,,,西点
6361,其他蔬菜,,,果蔬
6361,面包卷,,,西点
6362,火腿,,,肉类
6362,融化奶酪,,,米粮调料
6362,面包卷,,,西点
6363,鸡,,,肉类
6363,水果/蔬菜汁,,,非酒精饮料
6363,一般肉类,,,肉类
6363,包装水果/蔬菜,,,果蔬
6363,糕点,,,西点
6363,猪肉,,,肉类
6363,白饭,,,熟食
6363,面包卷,,,西点
6364,花卉种子,,,百货
6364,人造黄油,,,米粮调料
6365,面包卷,,,西点
6365,香肠,,,肉类
6365,特色巧克力,,,食品类
6366,酪,,,西点
6366,柑橘类水果,,,果蔬
6366,面包卷,,,西点
6366,热带水果,,,果蔬
6366,酸奶,,,食品类
6367,罐装啤酒,,,酒精饮料
6367,香肠,,,肉类
6367,切片奶酪,,,西点
6368,水果/蔬菜汁,,,非酒精饮料
6368,面包卷,,,西点
6368,香肠,,,肉类
6369,其他蔬菜,,,果蔬
6369,面包卷,,,西点
6369,苏打,,,非酒精饮料
6370,咖啡,,,非酒精饮料
6370,烈酒,,,酒精饮料
6370,长面包,,,非酒精饮料
6370,一般肉类,,,肉类
6370,报纸,,,百货
6370,其他蔬菜,,,果蔬
6370,腌菜,,,Types
6371,苏打,,,非酒精饮料
6371,特制门锁,,,百货
6372,咖啡,,,非酒精饮料
6372,其他蔬菜,,,果蔬
6372,仁果类水果,,,果蔬
6372,香肠,,,肉类
6373,仁果类水果,,,果蔬
6373,软奶酪,,,西点
6374,人造黄油,,,米粮调料
6374,热带水果,,,果蔬
6375,酪,,,西点
6375,肉泥,,,肉类
6375,其他蔬菜,,,果蔬
6375,面包卷,,,西点
6376,糕点,,,西点
6376,苏打,,,非酒精饮料
6377,冷冻热狗肠,,,肉类
6377,面包卷,,,西点
6377,苏打,,,非酒精饮料
6378,本地蛋类,,,肉类
6378,面包卷,,,西点
6379,罐头鱼,,,米粮调料
6379,面包卷,,,西点
6380,莓果,,,果蔬
6380,蜡烛,,,百货
6380,柑橘类水果,,,果蔬
6380,咖啡,,,非酒精饮料
6380,一般清洁剂,,,百货
6380,仁果类水果,,,果蔬
6380,购物袋,,,百货
6381,本地蛋类,,,肉类
6381,卫生用品,,,百货
6381,苏打,,,非酒精饮料
6382,糖果,,,零食
6382,罐装啤酒,,,酒精饮料
6382,巧克力,,,零食
6382,柑橘类水果,,,果蔬
6382,水果/蔬菜汁,,,非酒精饮料
6382,保管产品,,,果蔬
6382,速溶咖啡,,,非酒精饮料
6382,购物袋,,,百货
6383,黄油,,,米粮调料
6383,柑橘类水果,,,果蔬
6384,面包卷,,,西点
6384,香肠,,,肉类
6384,苏打,,,非酒精饮料
6385,黑面包,,,西点
6385,冰淇淋,,,零食
6386,糖果,,,零食
6386,罐装啤酒,,,酒精饮料
6386,巧克力,,,零食
6386,柑橘类水果,,,果蔬
6386,咖啡,,,非酒精饮料
6386,花卉种子,,,百货
6386,硬奶酪,,,西点
6386,其他蔬菜,,,果蔬
6386,购物袋,,,百货
6386,香辛料,,,米粮调料
6387,报纸,,,百货
6387,仁果类水果,,,果蔬
6387,全脂牛奶,,,非酒精饮料
6388,柑橘类水果,,,果蔬
6388,可可饮料,,,非酒精饮料
6388,本地蛋类,,,肉类
6388,油,,,米粮调料
6388,糕点,,,西点
6388,盐,,,米粮调料
6388,糖,,,米粮调料
6388,全脂牛奶,,,非酒精饮料
6389,瓶装啤酒,,,酒精饮料
6389,黑面包,,,西点
6390,瓶装水,,,非酒精饮料
6390,香肠,,,肉类
6391,罐装啤酒,,,酒精饮料
6392,黄油,,,米粮调料
6392,碗碟,,,百货
6392,其他蔬菜,,,果蔬
6392,糕点,,,西点
6392,香肠,,,肉类
6392,苏打,,,非酒精饮料
6393,罐装啤酒,,,酒精饮料
6394,肥皂,,,百货
6394,苏打,,,非酒精饮料
6395,黑面包,,,西点
6395,罐头鱼,,,米粮调料
6395,巧克力棉花糖,,,零食
6395,柑橘类水果,,,果蔬
6395,冷冻蔬菜,,,果蔬
6395,蛋黄酱,,,米粮调料
6395,其他蔬菜,,,果蔬
6395,腌菜,,,Types
6396,风味蛋糕,,,西点
6396,一般肉类,,,肉类
6396,面包卷,,,西点
6396,香肠,,,肉类
6396,购物袋,,,百货
6396,全脂牛奶,,,非酒精饮料
6397,其他蔬菜,,,果蔬
6397,小吃类食品,,,熟食
6398,牛肉,,,肉类
6398,根茎类蔬菜,,,果蔬
6399,碗碟,,,百货
6399,冰淇淋,,,零食
6399,一般肉类,,,肉类
6399,洋葱,,,果蔬
6399,其他蔬菜,,,果蔬
6399,酱油,,,米粮调料
6399,切片奶酪,,,西点
6399,火鸡,,,肉类
6399,威化饼,,,西点
6400,罐装啤酒,,,酒精饮料
6401,冰淇淋,,,零食
6402,苏打,,,非酒精饮料
6403,全脂牛奶,,,非酒精饮料
6404,罐头鱼,,,米粮调料
6404,糕点,,,西点
6404,咸点心,,,西点
6404,威化饼,,,西点
6405,腐蚀性清洁剂,,,百货
6405,凝乳酪,,,西点
6405,特色巧克力,,,食品类
6405,酸奶油,,,米粮调料
6406,巧克力,,,零食
6407,一般饮料,,,非酒精饮料
6407,猪肉,,,肉类
6407,根茎类蔬菜,,,果蔬
6407,糖,,,米粮调料
6407,白面包,,,西点
6408,面包卷,,,西点
6409,一般清洁剂,,,百货
6409,冷冻热狗肠,,,肉类
6409,冷冻蔬菜,,,果蔬
6409,面包卷,,,西点
6409,小食,,,食品类
6409,全脂牛奶,,,非酒精饮料
6409,酸奶,,,食品类
6410,报纸,,,百货
6410,相片/膜,,,百货
6410,咸点心,,,西点
6411,相片/膜,,,百货
6412,相片/膜,,,百货
6413,罐装啤酒,,,酒精饮料
6413,苏打,,,非酒精饮料
6414,瓶装啤酒,,,酒精饮料
6414,罐装啤酒,,,酒精饮料
6415,冷冻餐饭,,,米粮调料
6415,苏打,,,非酒精饮料
6416,柑橘类水果,,,果蔬
6416,甜点,,,西点
6416,季节性商品,,,百货
6417,黑面包,,,西点
6417,本地蛋类,,,肉类
6417,水果/蔬菜汁,,,非酒精饮料
6417,威化饼,,,西点
6418,瓶装水,,,非酒精饮料
6418,苏打,,,非酒精饮料
6418,特制门锁,,,百货
6418,热带水果,,,果蔬
6418,酸奶,,,食品类
6419,季节性商品,,,百货
6420,瓶装水,,,非酒精饮料
6420,巧克力,,,零食
6420,葡萄,,,果蔬
6420,冰淇淋,,,零食
6420,全脂牛奶,,,非酒精饮料
6421,购物袋,,,百货
6422,半成品面包,,,西点
6423,瓶装水,,,非酒精饮料
6423,酪,,,西点
6423,本地蛋类,,,肉类
6423,水果/蔬菜汁,,,非酒精饮料
6423,面包卷,,,西点
6423,苏打,,,非酒精饮料
6423,热带水果,,,果蔬
6424,季节性商品,,,百货
6425,餐巾,,,百货
6425,报纸,,,百货
6425,咸点心,,,西点
6425,特制门锁,,,百货
6426,柑橘类水果,,,果蔬
6426,特制门锁,,,百货
6427,罐装啤酒,,,酒精饮料
6427,面包卷,,,西点
6427,购物袋,,,百货
6428,冰淇淋,,,零食
6428,苏打,,,非酒精饮料
6429,面包卷,,,西点
6429,香肠,,,肉类
6430,苏打,,,非酒精饮料
6430,酸奶,,,食品类
6431,糕点,,,西点
6431,苏打,,,非酒精饮料
6431,特制门锁,,,百货
6432,汉堡肉,,,肉类
6432,卫生用品,,,百货
6432,速溶咖啡,,,非酒精饮料
6432,其他蔬菜,,,果蔬
6432,面包卷,,,西点
6433,瓶装水,,,非酒精饮料
6433,洋葱,,,果蔬
6433,其他蔬菜,,,果蔬
6433,购物袋,,,百货
6433,特色奶酪,,,西点
6434,冷冻蔬菜,,,果蔬
6434,酸奶油,,,米粮调料
6435,报纸,,,百货
6436,瓶装啤酒,,,酒精饮料
6436,瓶装水,,,非酒精饮料
6436,其他蔬菜,,,果蔬
6436,卷装制品,,,百货
6437,本地蛋类,,,肉类
6437,冷冻土豆制品,,,果蔬
6437,干面包,,,百货
6437,其他饮料,,,非酒精饮料
6437,面包卷,,,西点
6437,全脂牛奶,,,非酒精饮料
6437,酸奶,,,食品类
6438,瓶装啤酒,,,酒精饮料
6438,意大利面,,,熟食
6438,面包卷,,,西点
6439,鱼,,,肉类
6439,其他蔬菜,,,果蔬
6439,苏打,,,非酒精饮料
6439,白面包,,,西点
6440,罐装啤酒,,,酒精饮料
6440,购物袋,,,百货
6441,瓶装啤酒,,,酒精饮料
6441,报纸,,,百货
6442,冷冻餐饭,,,米粮调料
6443,盆栽,,,百货
6443,购物袋,,,百货
6444,报纸,,,百货
6444,猪肉,,,肉类
6444,热带水果,,,果蔬
6444,威化饼,,,西点
6445,莓果,,,果蔬
6445,坚果小吃,,,零食
6445,咸点心,,,西点
6446,牛肉,,,肉类
6446,谷物,,,米粮调料
6446,凝乳,,,米粮调料
6446,其他蔬菜,,,果蔬
6446,根茎类蔬菜,,,果蔬
6446,香肠,,,肉类
6446,苏打,,,非酒精饮料
6446,威化饼,,,西点
6447,半成品面包,,,西点
6447,苏打,,,非酒精饮料
6447,白面包,,,西点
6448,购物袋,,,百货
6449,口香糖,,,零食
6449,奶油乳酪,,,西点
6449,面包卷,,,西点
6449,苏打,,,非酒精饮料
6450,莓果,,,果蔬
6450,苏打,,,非酒精饮料
6451,热带水果,,,果蔬
6452,冷冻餐饭,,,米粮调料
6453,冰淇淋,,,零食
6453,厨房毛巾,,,百货
6454,巧克力,,,零食
6454,冷冻热狗肠,,,肉类
6454,面包卷,,,西点
6455,面包卷,,,西点
6456,巧克力,,,零食
6456,水果/蔬菜汁,,,非酒精饮料
6457,一般饮料,,,非酒精饮料
6457,奶油乳酪,,,西点
6457,面包卷,,,西点
6458,莓果,,,果蔬
6458,一般饮料,,,非酒精饮料
6458,水果/蔬菜汁,,,非酒精饮料
6458,报纸,,,百货
6458,酸奶油,,,米粮调料
6458,全脂牛奶,,,非酒精饮料
6459,水果/蔬菜汁,,,非酒精饮料
6460,瓶装啤酒,,,酒精饮料
6460,烈酒,,,酒精饮料
6460,粉红葡萄酒,,,酒精饮料
6460,香肠,,,肉类
6460,苏打,,,非酒精饮料
6461,苏打,,,非酒精饮料
6461,热带水果,,,果蔬
6462,苏打,,,非酒精饮料
6463,瓶装水,,,非酒精饮料
6463,奶油乳酪,,,西点
6463,成品,,,熟食
6463,购物袋,,,百货
6463,特制门锁,,,百货
6464,盐,,,米粮调料
6465,莓果,,,果蔬
6465,一般饮料,,,非酒精饮料
6465,本地蛋类,,,肉类
6465,芥末,,,百货
6465,面包卷,,,西点
6465,超高温杀菌的牛奶,,,非酒精饮料
6465,酸奶,,,食品类
6466,马铃薯产品,,,熟食
6467,瓶装啤酒,,,酒精饮料
6467,火腿,,,肉类
6467,面包卷,,,西点
6468,报纸,,,百货
6468,特色巧克力,,,食品类
6469,盆栽,,,百货
6469,酸奶油,,,米粮调料
6469,全脂牛奶,,,非酒精饮料
6470,糕点,,,西点
6471,黑面包,,,西点
6471,冷冻热狗肠,,,肉类
6471,冷冻鱼,,,肉类
6471,冷冻餐饭,,,米粮调料
6471,葡萄,,,果蔬
6471,卫生用品,,,百货
6471,油,,,米粮调料
6471,其他蔬菜,,,果蔬
6471,仁果类水果,,,果蔬
6471,粉红葡萄酒,,,酒精饮料
6471,白饭,,,熟食
6471,根茎类蔬菜,,,果蔬
6471,香肠,,,肉类
6471,切片奶酪,,,西点
6471,热带水果,,,果蔬
6471,全脂牛奶,,,非酒精饮料
6471,酸奶,,,食品类
6472,莓果,,,果蔬
6472,葡萄,,,果蔬
6472,宠物护理用品,,,百货
6472,盆栽,,,百货
6473,盆栽,,,百货
6474,凝乳,,,米粮调料
6474,其他蔬菜,,,果蔬
6474,全脂牛奶,,,非酒精饮料
6475,其他蔬菜,,,果蔬
6475,根茎类蔬菜,,,果蔬
6476,苏打,,,非酒精饮料
6477,瓶装啤酒,,,酒精饮料
6478,其他饮料,,,非酒精饮料
6478,面包卷,,,西点
6479,莓果,,,果蔬
6479,黑面包,,,西点
6479,凝乳,,,米粮调料
6479,葡萄,,,果蔬
6479,其他蔬菜,,,果蔬
6479,包装水果/蔬菜,,,果蔬
6479,糕点,,,西点
6479,根茎类蔬菜,,,果蔬
6479,酸奶,,,食品类
6480,黑面包,,,西点
6480,奶油乳酪,,,西点
6480,甜点,,,西点
6480,冷冻蔬菜,,,果蔬
6480,其他饮料,,,非酒精饮料
6480,热带水果,,,果蔬
6480,超高温杀菌的牛奶,,,非酒精饮料
6481,柑橘类水果,,,果蔬
6481,咖啡,,,非酒精饮料
6482,鸡,,,肉类
6482,全脂牛奶,,,非酒精饮料
6483,罐头蔬菜,,,米粮调料
6483,柑橘类水果,,,果蔬
6483,其他蔬菜,,,果蔬
6483,根茎类蔬菜,,,果蔬
6483,特色奶酪,,,西点
6483,热带水果,,,果蔬
6483,全脂牛奶,,,非酒精饮料
6484,清洁工具,,,百货
6485,罐装啤酒,,,酒精饮料
6486,其他饮料,,,非酒精饮料
6487,餐巾,,,百货
6487,肥皂,,,百货
